test_donor,seed,scenario,mask_fraction,n_masked_proteins,n_test,accuracy,weighted_f1,macro_f1,ece,brier,full_accuracy,delta_accuracy,full_weighted_f1,delta_weighted_f1,full_macro_f1,delta_macro_f1,full_ece,delta_ece,full_brier,delta_brier
P2,42,random_50,0.5,112,17205,0.9031095611740773,0.9015829263588815,0.7905913511251659,0.05461616491342971,0.16575227677822113,0.9145015983725661,-0.011392037198488802,0.912542041782063,-0.010959115423181509,0.8098069119834075,-0.01921556085824161,0.05388516926793157,0.0007309956454981392,0.14891068637371063,0.016841590404510498
P2,42,random_70,0.7,157,17205,0.9006102877070619,0.8990245916003458,0.7764160994283757,0.055497473517724584,0.16920119524002075,0.9145015983725661,-0.013891310665504197,0.912542041782063,-0.013517450181717239,0.8098069119834075,-0.033390812555031735,0.05388516926793157,0.0016123042497930146,0.14891068637371063,0.02029050886631012
P2,42,marker_memory,,6,17205,0.9138041267073526,0.9119568761509692,0.8067670224701294,0.05574186120536289,0.14936980605125427,0.9145015983725661,-0.0006974716652135005,0.912542041782063,-0.0005851656310937869,0.8098069119834075,-0.003039889513278049,0.05388516926793157,0.0018566919374313207,0.14891068637371063,0.00045911967754364014
P2,42,marker_tcell,,15,17205,0.9082243533856437,0.9071203600146511,0.7963362505979473,0.058609682631610434,0.1576113998889923,0.9145015983725661,-0.006277244986922392,0.912542041782063,-0.005421681767411868,0.8098069119834075,-0.013470661385460159,0.05388516926793157,0.004724513363678864,0.14891068637371063,0.008700713515281677
P2,42,rna_only,1.0,224,17205,0.8919500145306597,0.8904390836334802,0.7642607307722795,0.07155701764895797,0.17113441228866577,0.9145015983725661,-0.022551583841906364,0.912542041782063,-0.022102958148582763,0.8098069119834075,-0.04554618121112797,0.05388516926793157,0.017671848381026402,0.14891068637371063,0.02222372591495514
P2,43,full,0.0,0,17205,0.9114792211566405,0.9102225806195174,0.814851572264055,0.06743136032597336,0.15915782749652863,0.9114792211566405,0.0,0.9102225806195174,0.0,0.814851572264055,0.0,0.06743136032597336,0.0,0.15915782749652863,0.0
P2,43,random_10,0.1,22,17205,0.9094449287997675,0.9083988149617496,0.8104652652652237,0.06721576201737324,0.1613515317440033,0.9114792211566405,-0.0020342923568730242,0.9102225806195174,-0.001823765657767873,0.814851572264055,-0.0043863069988313574,0.06743136032597336,-0.00021559830860011509,0.15915782749652863,0.0021937042474746704
P2,43,random_30,0.3,67,17205,0.9065969195001453,0.9057703449340184,0.8055754039676206,0.0689974004820106,0.1665705144405365,0.9114792211566405,-0.004882301656495169,0.9102225806195174,-0.0044522356854990175,0.814851572264055,-0.009276168296434406,0.06743136032597336,0.0015660401560372433,0.15915782749652863,0.0074126869440078735
P2,43,random_50,0.5,112,17205,0.9011915140947399,0.9004108588510108,0.7982584825184335,0.06857834680071409,0.17263023555278778,0.9114792211566405,-0.01028770706190063,0.9102225806195174,-0.009811721768506643,0.814851572264055,-0.01659308974562157,0.06743136032597336,0.0011469864747407355,0.15915782749652863,0.013472408056259155
P2,43,random_70,0.7,157,17205,0.8946817785527463,0.8933538978749966,0.7854970359316822,0.06738082744360868,0.1832292228937149,0.9114792211566405,-0.016797442603894153,0.9102225806195174,-0.016868682744520802,0.814851572264055,-0.029354536332372838,0.06743136032597336,-5.053288236467335e-05,0.15915782749652863,0.02407139539718628
