test_donor,seed,scenario,class_label,f1,recall,support
P1,41,marker_tcell,dnT_2,0.955223880597015,0.9411764705882353,34
P1,41,marker_tcell,gdT_1,0.7096774193548387,0.5789473684210527,19
P1,41,marker_tcell,gdT_2,0.0,0.0,2
P1,41,marker_tcell,gdT_3,0.8670520231213872,0.9146341463414634,82
P1,41,marker_tcell,gdT_4,0.6071428571428571,0.6538461538461539,26
P1,41,marker_tcell,pDC,0.9824561403508771,0.9824561403508771,57
P1,41,rna_only,ASDC_mDC,0.8,1.0,4
P1,41,rna_only,ASDC_pDC,0.5714285714285715,0.4,5
P1,41,rna_only,B intermediate kappa,0.8115942028985507,0.875,32
P1,41,rna_only,B intermediate lambda,0.7529411764705882,0.6530612244897959,49
P1,41,rna_only,B memory kappa,0.9019607843137256,0.9452054794520548,73
P1,41,rna_only,B memory lambda,0.8952380952380952,0.9215686274509803,51
P1,41,rna_only,B naive kappa,0.8916083916083916,0.8762886597938144,291
P1,41,rna_only,B naive lambda,0.8463949843260188,0.8598726114649682,157
P1,41,rna_only,CD14 Mono,0.9788095238095238,0.9668391345249294,4252
P1,41,rna_only,CD16 Mono,0.9221484610742305,0.9744897959183674,784
P1,41,rna_only,CD4 CTL,0.9192546583850932,0.8722986247544204,509
P1,41,rna_only,CD4 Naive,0.9339069221744232,0.955964771817454,2498
P1,41,rna_only,CD4 Proliferating,0.9,0.8571428571428571,21
P1,41,rna_only,CD4 TCM_1,0.8430601753855459,0.8573185731857319,1626
P1,41,rna_only,CD4 TCM_2,0.6436781609195402,0.691358024691358,81
P1,41,rna_only,CD4 TCM_3,0.7854251012145749,0.8151260504201681,714
P1,41,rna_only,CD4 TEM_1,0.7033492822966506,0.6391304347826087,230
P1,41,rna_only,CD4 TEM_2,0.5930232558139535,0.6455696202531646,79
P1,41,rna_only,CD4 TEM_3,0.5057471264367817,0.5116279069767442,172
P1,41,rna_only,CD8 Naive,0.964374482187241,0.9478827361563518,1228
P1,41,rna_only,CD8 Naive_2,0.47058823529411764,0.4444444444444444,18
P1,41,rna_only,CD8 Proliferating,0.6111111111111112,0.6875,16
P1,41,rna_only,CD8 TCM_1,0.5296442687747035,0.536,125
P1,41,rna_only,CD8 TCM_2,0.5714285714285715,0.6666666666666666,72
P1,41,rna_only,CD8 TCM_3,0.7751479289940829,0.7005347593582888,187
P1,41,rna_only,CD8 TEM_1,0.8693790149892935,0.8302658486707567,489
P1,41,rna_only,CD8 TEM_2,0.7616279069767442,0.7528735632183908,174
P1,41,rna_only,CD8 TEM_3,0.5555555555555556,0.6521739130434783,46
P1,41,rna_only,CD8 TEM_4,0.862129144851658,0.9610894941634242,514
P1,41,rna_only,CD8 TEM_5,0.7734806629834253,0.670926517571885,313
P1,41,rna_only,CD8 TEM_6,0.7474747474747475,0.7254901960784313,51
P1,41,rna_only,Doublet,0.6451612903225806,0.594059405940594,101
P1,41,rna_only,Eryth,0.9411764705882353,1.0,24
P1,41,rna_only,HSPC,0.9910313901345291,0.9954954954954955,222
P1,41,rna_only,ILC,1.0,1.0,5
P1,41,rna_only,MAIT,0.7777777777777778,0.813953488372093,43
P1,41,rna_only,NK Proliferating,0.8846153846153846,0.8961038961038961,77
P1,41,rna_only,NK_1,0.8772298006295907,0.8950749464668094,467
P1,41,rna_only,NK_2,0.9167950693374423,0.8960843373493976,664
P1,41,rna_only,NK_3,0.5586206896551725,0.5159235668789809,157
P1,41,rna_only,NK_4,0.7304964539007093,0.7984496124031008,129
P1,41,rna_only,NK_CD56bright,0.847457627118644,0.78125,96
P1,41,rna_only,Plasma,0.9814814814814815,0.9814814814814815,54
P1,41,rna_only,Plasmablast,0.9333333333333333,0.875,8
P1,41,rna_only,Platelet,0.9007092198581561,0.9136690647482014,139
P1,41,rna_only,Treg Memory,0.7552447552447552,0.7883211678832117,274
P1,41,rna_only,Treg Naive,0.6339468302658486,0.5236486486486487,296
P1,41,rna_only,cDC1,1.0,1.0,21
P1,41,rna_only,cDC2_1,0.684931506849315,0.78125,64
P1,41,rna_only,cDC2_2,0.9382022471910112,0.912568306010929,183
P1,41,rna_only,dnT_1,0.48,0.4,30
P1,41,rna_only,dnT_2,0.9142857142857143,0.9411764705882353,34
P1,41,rna_only,gdT_1,0.7692307692307692,0.7894736842105263,19
P1,41,rna_only,gdT_2,0.0,0.0,2
P1,41,rna_only,gdT_3,0.8622754491017964,0.8780487804878049,82
P1,41,rna_only,gdT_4,0.5263157894736842,0.5769230769230769,26
P1,41,rna_only,pDC,0.9913043478260869,1.0,57
P1,41,random_size_matched_6,ASDC_mDC,0.888888888888889,1.0,4
P1,41,random_size_matched_6,ASDC_pDC,0.5714285714285715,0.4,5
P1,41,random_size_matched_6,B intermediate kappa,0.8,0.8125,32
P1,41,random_size_matched_6,B intermediate lambda,0.746987951807229,0.6326530612244898,49
P1,41,random_size_matched_6,B memory kappa,0.8846153846153847,0.9452054794520548,73
P1,41,random_size_matched_6,B memory lambda,0.8888888888888888,0.9411764705882353,51
P1,41,random_size_matched_6,B naive kappa,0.9140893470790378,0.9140893470790378,291
P1,41,random_size_matched_6,B naive lambda,0.8810289389067525,0.8726114649681529,157
P1,41,random_size_matched_6,CD14 Mono,0.9811859966658728,0.9689557855126999,4252
P1,41,random_size_matched_6,CD16 Mono,0.919664268585132,0.9783163265306123,784
P1,41,random_size_matched_6,CD4 CTL,0.9753694581280788,0.9724950884086444,509
P1,41,random_size_matched_6,CD4 Naive,0.9547898824935271,0.9595676541232986,2498
P1,41,random_size_matched_6,CD4 Proliferating,0.9,0.8571428571428571,21
P1,41,random_size_matched_6,CD4 TCM_1,0.8712166172106824,0.9028290282902829,1626
P1,41,random_size_matched_6,CD4 TCM_2,0.7317073170731708,0.7407407407407407,81
P1,41,random_size_matched_6,CD4 TCM_3,0.8336902212705211,0.8179271708683473,714
P1,41,random_size_matched_6,CD4 TEM_1,0.7786259541984734,0.6652173913043479,230
P1,41,random_size_matched_6,CD4 TEM_2,0.7307692307692307,0.7215189873417721,79
P1,41,random_size_matched_6,CD4 TEM_3,0.6801152737752162,0.686046511627907,172
P1,41,random_size_matched_6,CD8 Naive,0.9845276872964169,0.9845276872964169,1228
P1,41,random_size_matched_6,CD8 Naive_2,0.5641025641025642,0.6111111111111112,18
P1,41,random_size_matched_6,CD8 Proliferating,0.5128205128205128,0.625,16
P1,41,random_size_matched_6,CD8 TCM_1,0.6491228070175439,0.592,125
P1,41,random_size_matched_6,CD8 TCM_2,0.7450980392156864,0.7916666666666666,72
P1,41,random_size_matched_6,CD8 TCM_3,0.9124668435013263,0.9197860962566845,187
P1,41,random_size_matched_6,CD8 TEM_1,0.9138655462184875,0.8895705521472392,489
P1,41,random_size_matched_6,CD8 TEM_2,0.8047337278106508,0.7816091954022989,174
P1,41,random_size_matched_6,CD8 TEM_3,0.6400000000000001,0.8695652173913043,46
P1,41,random_size_matched_6,CD8 TEM_4,0.9049360146252284,0.9630350194552529,514
P1,41,random_size_matched_6,CD8 TEM_5,0.872852233676976,0.8115015974440895,313
P1,41,random_size_matched_6,CD8 TEM_6,0.8125,0.7647058823529411,51
P1,41,random_size_matched_6,Doublet,0.7173913043478262,0.6534653465346535,101
P1,41,random_size_matched_6,Eryth,0.9411764705882353,1.0,24
P1,41,random_size_matched_6,HSPC,0.9844097995545658,0.9954954954954955,222
P1,41,random_size_matched_6,ILC,1.0,1.0,5
P1,41,random_size_matched_6,MAIT,0.9069767441860465,0.9069767441860465,43
P1,41,random_size_matched_6,NK Proliferating,0.8652482269503546,0.7922077922077922,77
P1,41,random_size_matched_6,NK_1,0.9111111111111111,0.9657387580299786,467
P1,41,random_size_matched_6,NK_2,0.9162098668754893,0.8810240963855421,664
P1,41,random_size_matched_6,NK_3,0.6348122866894198,0.5923566878980892,157
P1,41,random_size_matched_6,NK_4,0.7829181494661922,0.8527131782945736,129
P1,41,random_size_matched_6,NK_CD56bright,0.8804347826086957,0.84375,96
P1,41,random_size_matched_6,Plasma,0.9818181818181818,1.0,54
P1,41,random_size_matched_6,Plasmablast,0.8571428571428571,0.75,8
P1,41,random_size_matched_6,Platelet,0.937269372693727,0.9136690647482014,139
P1,41,random_size_matched_6,Treg Memory,0.8194444444444443,0.8613138686131386,274
P1,41,random_size_matched_6,Treg Naive,0.7571701720841301,0.668918918918919,296
P1,41,random_size_matched_6,cDC1,0.9767441860465117,1.0,21
P1,41,random_size_matched_6,cDC2_1,0.6901408450704225,0.765625,64
P1,41,random_size_matched_6,cDC2_2,0.9476584022038568,0.9398907103825137,183
P1,41,random_size_matched_6,dnT_1,0.7213114754098361,0.7333333333333333,30
P1,41,random_size_matched_6,dnT_2,0.9393939393939394,0.9117647058823529,34
P1,41,random_size_matched_6,gdT_1,0.9473684210526315,0.9473684210526315,19
P1,41,random_size_matched_6,gdT_2,0.0,0.0,2
P1,41,random_size_matched_6,gdT_3,0.9277108433734941,0.9390243902439024,82
P1,41,random_size_matched_6,gdT_4,0.7931034482758621,0.8846153846153846,26
P1,41,random_size_matched_6,pDC,0.9824561403508771,0.9824561403508771,57
P1,41,random_size_matched_15,ASDC_mDC,0.8,1.0,4
P1,41,random_size_matched_15,ASDC_pDC,0.5714285714285715,0.4,5
P1,41,random_size_matched_15,B intermediate kappa,0.7941176470588235,0.84375,32
P1,41,random_size_matched_15,B intermediate lambda,0.7619047619047618,0.6530612244897959,49
P1,41,random_size_matched_15,B memory kappa,0.9452054794520548,0.9452054794520548,73
P1,41,random_size_matched_15,B memory lambda,0.9126213592233009,0.9215686274509803,51
P1,41,random_size_matched_15,B naive kappa,0.9264957264957265,0.9312714776632303,291
P1,41,random_size_matched_15,B naive lambda,0.8670886075949368,0.8726114649681529,157
P1,41,random_size_matched_15,CD14 Mono,0.9829505091167416,0.9762464722483537,4252
P1,41,random_size_matched_15,CD16 Mono,0.9294045426642111,0.9655612244897959,784
P1,41,random_size_matched_15,CD4 CTL,0.962888665997994,0.9430255402750491,509
P1,41,random_size_matched_15,CD4 Naive,0.9555957404058669,0.9519615692554043,2498
P1,41,random_size_matched_15,CD4 Proliferating,0.8780487804878048,0.8571428571428571,21
P1,41,random_size_matched_15,CD4 TCM_1,0.8683589138134593,0.9046740467404674,1626
P1,41,random_size_matched_15,CD4 TCM_2,0.7142857142857143,0.7407407407407407,81
P1,41,random_size_matched_15,CD4 TCM_3,0.826950354609929,0.8165266106442577,714
P1,41,random_size_matched_15,CD4 TEM_1,0.7581047381546133,0.6608695652173913,230
P1,41,random_size_matched_15,CD4 TEM_2,0.7162162162162162,0.6708860759493671,79
P1,41,random_size_matched_15,CD4 TEM_3,0.6878612716763005,0.6918604651162791,172
P1,41,random_size_matched_15,CD8 Naive,0.9807139926138695,0.9731270358306189,1228
P1,41,random_size_matched_15,CD8 Naive_2,0.5454545454545455,0.6666666666666666,18
P1,41,random_size_matched_15,CD8 Proliferating,0.5,0.5625,16
P1,41,random_size_matched_15,CD8 TCM_1,0.6206896551724138,0.576,125
P1,41,random_size_matched_15,CD8 TCM_2,0.7215189873417721,0.7916666666666666,72
P1,41,random_size_matched_15,CD8 TCM_3,0.9081364829396326,0.9251336898395722,187
P1,41,random_size_matched_15,CD8 TEM_1,0.911522633744856,0.9059304703476483,489
P1,41,random_size_matched_15,CD8 TEM_2,0.825301204819277,0.7873563218390804,174
P1,41,random_size_matched_15,CD8 TEM_3,0.6499999999999999,0.8478260869565217,46
P1,41,random_size_matched_15,CD8 TEM_4,0.8974820143884892,0.9708171206225681,514
P1,41,random_size_matched_15,CD8 TEM_5,0.8490230905861457,0.7635782747603834,313
P1,41,random_size_matched_15,CD8 TEM_6,0.8085106382978724,0.7450980392156863,51
P1,41,random_size_matched_15,Doublet,0.6703296703296704,0.6039603960396039,101
P1,41,random_size_matched_15,Eryth,0.9166666666666666,0.9166666666666666,24
P1,41,random_size_matched_15,HSPC,0.988814317673378,0.9954954954954955,222
P1,41,random_size_matched_15,ILC,1.0,1.0,5
P1,41,random_size_matched_15,MAIT,0.9069767441860465,0.9069767441860465,43
P1,41,random_size_matched_15,NK Proliferating,0.8732394366197184,0.8051948051948052,77
P1,41,random_size_matched_15,NK_1,0.9057750759878419,0.9571734475374732,467
P1,41,random_size_matched_15,NK_2,0.918622848200313,0.8840361445783133,664
P1,41,random_size_matched_15,NK_3,0.6442953020134228,0.6114649681528662,157
P1,41,random_size_matched_15,NK_4,0.7595818815331011,0.8449612403100775,129
P1,41,random_size_matched_15,NK_CD56bright,0.8439306358381503,0.7604166666666666,96
P1,41,random_size_matched_15,Plasma,0.9818181818181818,1.0,54
P1,41,random_size_matched_15,Plasmablast,0.8571428571428571,0.75,8
P1,41,random_size_matched_15,Platelet,0.9338235294117647,0.9136690647482014,139
P1,41,random_size_matched_15,Treg Memory,0.8086522462562395,0.8868613138686131,274
P1,41,random_size_matched_15,Treg Naive,0.7590132827324477,0.6756756756756757,296
P1,41,random_size_matched_15,cDC1,0.9767441860465117,1.0,21
P1,41,random_size_matched_15,cDC2_1,0.7042253521126761,0.78125,64
P1,41,random_size_matched_15,cDC2_2,0.9497206703910615,0.9289617486338798,183
P1,41,random_size_matched_15,dnT_1,0.6461538461538462,0.7,30
P1,41,random_size_matched_15,dnT_2,0.9565217391304348,0.9705882352941176,34
P1,41,random_size_matched_15,gdT_1,0.9230769230769231,0.9473684210526315,19
P1,41,random_size_matched_15,gdT_2,0.0,0.0,2
P1,41,random_size_matched_15,gdT_3,0.9397590361445782,0.9512195121951219,82
P1,41,random_size_matched_15,gdT_4,0.7777777777777779,0.8076923076923077,26
P1,41,random_size_matched_15,pDC,0.9824561403508771,0.9824561403508771,57
P1,42,full,ASDC_mDC,0.7272727272727273,1.0,4
P1,42,full,ASDC_pDC,0.5714285714285715,0.4,5
P1,42,full,B intermediate kappa,0.8695652173913043,0.9375,32
P1,42,full,B intermediate lambda,0.7555555555555555,0.6938775510204082,49
P1,42,full,B memory kappa,0.9139072847682119,0.9452054794520548,73
P1,42,full,B memory lambda,0.8910891089108911,0.8823529411764706,51
P1,42,full,B naive kappa,0.9301533219761499,0.9381443298969072,291
P1,42,full,B naive lambda,0.8655737704918033,0.8407643312101911,157
P1,42,full,CD14 Mono,0.9779367918902803,0.9642521166509878,4252
P1,42,full,CD16 Mono,0.9153798641136504,0.9451530612244898,784
P1,42,full,CD4 CTL,0.9742574257425742,0.9666011787819253,509
P1,42,full,CD4 Naive,0.9551166965888689,0.9583666933546837,2498
P1,42,full,CD4 Proliferating,0.9130434782608696,1.0,21
P1,42,full,CD4 TCM_1,0.8694847269361309,0.8665436654366544,1626
P1,42,full,CD4 TCM_2,0.7150259067357513,0.8518518518518519,81
P1,42,full,CD4 TCM_3,0.8504606661941885,0.8403361344537815,714
P1,42,full,CD4 TEM_1,0.8109339407744874,0.7739130434782608,230
P1,42,full,CD4 TEM_2,0.7607361963190185,0.7848101265822784,79
P1,42,full,CD4 TEM_3,0.7207207207207207,0.6976744186046512,172
P1,42,full,CD8 Naive,0.9836065573770492,0.9771986970684039,1228
P1,42,full,CD8 Naive_2,0.5862068965517241,0.9444444444444444,18
P1,42,full,CD8 Proliferating,0.56,0.4375,16
P1,42,full,CD8 TCM_1,0.6568265682656826,0.712,125
P1,42,full,CD8 TCM_2,0.7702702702702704,0.7916666666666666,72
P1,42,full,CD8 TCM_3,0.9351351351351352,0.9251336898395722,187
P1,42,full,CD8 TEM_1,0.8946796959826276,0.8425357873210634,489
P1,42,full,CD8 TEM_2,0.8466257668711656,0.7931034482758621,174
P1,42,full,CD8 TEM_3,0.6218487394957983,0.8043478260869565,46
P1,42,full,CD8 TEM_4,0.8829141370338248,0.9902723735408561,514
P1,42,full,CD8 TEM_5,0.7946768060836502,0.6677316293929713,313
P1,42,full,CD8 TEM_6,0.851063829787234,0.7843137254901961,51
P1,42,full,Doublet,0.6771653543307087,0.8514851485148515,101
P1,42,full,Eryth,0.9411764705882353,1.0,24
P1,42,full,HSPC,0.988814317673378,0.9954954954954955,222
P1,42,full,ILC,1.0,1.0,5
P1,42,full,MAIT,0.9249999999999999,0.8604651162790697,43
P1,42,full,NK Proliferating,0.9146341463414633,0.974025974025974,77
P1,42,full,NK_1,0.8966202783300199,0.9657387580299786,467
P1,42,full,NK_2,0.9015459723352319,0.8343373493975904,664
P1,42,full,NK_3,0.6196319018404909,0.643312101910828,157
P1,42,full,NK_4,0.7432950191570882,0.751937984496124,129
P1,42,full,NK_CD56bright,0.8717948717948718,0.8854166666666666,96
P1,42,full,Plasma,0.9814814814814815,0.9814814814814815,54
P1,42,full,Plasmablast,0.9333333333333333,0.875,8
P1,42,full,Platelet,0.9169675090252708,0.9136690647482014,139
P1,42,full,Treg Memory,0.8222996515679442,0.8613138686131386,274
P1,42,full,Treg Naive,0.8108108108108109,0.8108108108108109,296
P1,42,full,cDC1,0.9545454545454545,1.0,21
P1,42,full,cDC2_1,0.6434782608695652,0.578125,64
P1,42,full,cDC2_2,0.9368421052631579,0.9726775956284153,183
P1,42,full,dnT_1,0.5833333333333334,0.4666666666666667,30
P1,42,full,dnT_2,0.8395061728395062,1.0,34
P1,42,full,gdT_1,0.8837209302325582,1.0,19
P1,42,full,gdT_2,0.0,0.0,2
P1,42,full,gdT_3,0.9146341463414634,0.9146341463414634,82
P1,42,full,gdT_4,0.8135593220338984,0.9230769230769231,26
P1,42,full,pDC,0.9824561403508771,0.9824561403508771,57
P1,42,random_10,ASDC_mDC,0.8,1.0,4
P1,42,random_10,ASDC_pDC,0.7499999999999999,0.6,5
P1,42,random_10,B intermediate kappa,0.7948717948717949,0.96875,32
P1,42,random_10,B intermediate lambda,0.7659574468085106,0.7346938775510204,49
P1,42,random_10,B memory kappa,0.9261744966442953,0.9452054794520548,73
P1,42,random_10,B memory lambda,0.9,0.8823529411764706,51
P1,42,random_10,B naive kappa,0.9151943462897526,0.8900343642611683,291
P1,42,random_10,B naive lambda,0.8544303797468354,0.8598726114649682,157
P1,42,random_10,CD14 Mono,0.9796404333849268,0.9675446848541862,4252
P1,42,random_10,CD16 Mono,0.9178921568627451,0.9553571428571429,784
P1,42,random_10,CD4 CTL,0.975417895771878,0.9744597249508841,509
P1,42,random_10,CD4 Naive,0.952988047808765,0.9575660528422738,2498
P1,42,random_10,CD4 Proliferating,0.9333333333333333,1.0,21
P1,42,random_10,CD4 TCM_1,0.8691905201600493,0.8683886838868389,1626
P1,42,random_10,CD4 TCM_2,0.7225130890052356,0.8518518518518519,81
P1,42,random_10,CD4 TCM_3,0.8508522727272727,0.8389355742296919,714
P1,42,random_10,CD4 TEM_1,0.8203991130820398,0.8043478260869565,230
P1,42,random_10,CD4 TEM_2,0.7530864197530864,0.7721518987341772,79
P1,42,random_10,CD4 TEM_3,0.7423312883435583,0.7034883720930233,172
P1,42,random_10,CD8 Naive,0.974615064502705,0.9535830618892508,1228
P1,42,random_10,CD8 Naive_2,0.5172413793103448,0.8333333333333334,18
P1,42,random_10,CD8 Proliferating,0.4800000000000001,0.375,16
P1,42,random_10,CD8 TCM_1,0.59375,0.76,125
P1,42,random_10,CD8 TCM_2,0.775,0.8611111111111112,72
P1,42,random_10,CD8 TCM_3,0.7581699346405231,0.6203208556149733,187
P1,42,random_10,CD8 TEM_1,0.8913043478260869,0.8384458077709611,489
P1,42,random_10,CD8 TEM_2,0.8490566037735848,0.7758620689655172,174
P1,42,random_10,CD8 TEM_3,0.6491228070175439,0.8043478260869565,46
P1,42,random_10,CD8 TEM_4,0.8892763731473409,0.9922178988326849,514
P1,42,random_10,CD8 TEM_5,0.7861271676300579,0.6517571884984026,313
P1,42,random_10,CD8 TEM_6,0.7209302325581395,0.6078431372549019,51
P1,42,random_10,Doublet,0.7232142857142858,0.801980198019802,101
P1,42,random_10,Eryth,0.9411764705882353,1.0,24
P1,42,random_10,HSPC,0.988814317673378,0.9954954954954955,222
P1,42,random_10,ILC,1.0,1.0,5
P1,42,random_10,MAIT,0.898876404494382,0.9302325581395349,43
P1,42,random_10,NK Proliferating,0.9146341463414633,0.974025974025974,77
P1,42,random_10,NK_1,0.8910696761530913,0.9721627408993576,467
P1,42,random_10,NK_2,0.8881578947368421,0.8132530120481928,664
P1,42,random_10,NK_3,0.6158357771260996,0.6687898089171974,157
P1,42,random_10,NK_4,0.7401574803149605,0.7286821705426356,129
P1,42,random_10,NK_CD56bright,0.8615384615384615,0.875,96
P1,42,random_10,Plasma,0.9814814814814815,0.9814814814814815,54
P1,42,random_10,Plasmablast,0.9333333333333333,0.875,8
P1,42,random_10,Platelet,0.9169675090252708,0.9136690647482014,139
P1,42,random_10,Treg Memory,0.8222996515679442,0.8613138686131386,274
P1,42,random_10,Treg Naive,0.8107202680067002,0.8175675675675675,296
P1,42,random_10,cDC1,0.9545454545454545,1.0,21
P1,42,random_10,cDC2_1,0.5982905982905983,0.546875,64
P1,42,random_10,cDC2_2,0.931578947368421,0.9672131147540983,183
P1,42,random_10,dnT_1,0.47761194029850745,0.5333333333333333,30
P1,42,random_10,dnT_2,0.8395061728395062,1.0,34
P1,42,random_10,gdT_1,0.8780487804878049,0.9473684210526315,19
P1,42,random_10,gdT_2,0.0,0.0,2
P1,42,random_10,gdT_3,0.8685714285714285,0.926829268292683,82
P1,42,random_10,gdT_4,0.7575757575757575,0.9615384615384616,26
P1,42,random_10,pDC,0.9824561403508771,0.9824561403508771,57
P1,42,random_30,ASDC_mDC,0.7272727272727273,1.0,4
P1,42,random_30,ASDC_pDC,0.7499999999999999,0.6,5
P1,42,random_30,B intermediate kappa,0.8333333333333334,0.9375,32
P1,42,random_30,B intermediate lambda,0.75,0.673469387755102,49
P1,42,random_30,B memory kappa,0.880503144654088,0.958904109589041,73
P1,42,random_30,B memory lambda,0.8653846153846154,0.8823529411764706,51
P1,42,random_30,B naive kappa,0.9131944444444443,0.9037800687285223,291
P1,42,random_30,B naive lambda,0.8609271523178808,0.8280254777070064,157
P1,42,random_30,CD14 Mono,0.9821195973949083,0.9753057384760113,4252
P1,42,random_30,CD16 Mono,0.9229805886036317,0.9400510204081632,784
P1,42,random_30,CD4 CTL,0.9803536345776032,0.9803536345776032,509
P1,42,random_30,CD4 Naive,0.9497140603431276,0.9639711769415532,2498
P1,42,random_30,CD4 Proliferating,0.9333333333333333,1.0,21
P1,42,random_30,CD4 TCM_1,0.8473306275366844,0.8345633456334564,1626
